Zeit,Kanal E,Kanal F,Kanal G,Kanal H
19.68691225,5.089427,1.701257,0.1101819,4.044683
19.68757892,5.089427,1.701257,0.1101819,4.044683
19.6882456,5.089427,1.701257,0.1101819,4.044683
19.68891227,5.089427,1.701257,0.1101819,4.044988
19.68957895,5.089427,1.701257,0.1101819,4.044988
19.69024562,5.089427,1.701257,0.1101819,4.044988
19.6909123,5.089733,1.701257,0.1101819,4.044988
19.69157897,5.089733,1.70141,0.1103345,4.045293
19.69224565,5.089733,1.70141,0.1103345,4.045293
19.69291232,5.090038,1.70141,0.1103345,4.045293
19.693579,5.090038,1.701563,0.1104871,4.045599
19.69424567,5.090343,1.701563,0.1104871,4.045599
19.69491235,5.090343,1.701715,0.1106397,4.045904
19.69557902,5.090648,1.701868,0.1107923,4.045904
19.6962457,5.090648,1.701868,0.1107923,4.046209
19.69691237,5.090648,1.701868,0.1107923,4.046209
19.69757905,5.090953,1.701868,0.1109449,4.046209
19.69824572,5.090953,1.701868,0.1107923,4.046209
19.6989124,5.090953,1.702021,0.1109449,4.046515
19.69957907,5.090953,1.702021,0.1109449,4.046515
19.70024575,5.091259,1.702021,0.1109449,4.046515
19.70091242,5.091259,1.702021,0.1109449,4.046515
19.7015791,5.091259,1.702021,0.1109449,4.04682
19.70224577,5.091259,1.702021,0.1109449,4.04682
19.70291245,5.091259,1.701868,0.1107923,4.04682
19.70357912,5.091259,1.701868,0.1106397,4.046515
19.7042458,5.091259,1.701868,0.1106397,4.046515
19.70491247,5.091259,1.701868,0.1106397,4.04682
19.70557915,5.091259,1.701868,0.1106397,4.04682
19.70624582,5.091259,1.701868,0.1106397,4.04682
19.7069125,5.091259,1.701868,0.1106397,4.04682
19.70757917,5.091259,1.701868,0.1104871,4.04682
19.70824585,5.091259,1.701868,0.1104871,4.04682
19.70891252,5.091259,1.701868,0.1104871,4.04682
19.7095792,5.091259,1.701868,0.1104871,4.04682
19.71024587,5.091259,1.701868,0.1104871,4.047125
19.71091255,5.091259,1.701868,0.1104871,4.047125
19.71157922,5.091259,1.701868,0.1104871,4.047125
19.7122459,5.091259,1.702021,0.1104871,4.047125
19.71291257,5.091259,1.702021,0.1103345,4.047125
19.71357925,5.091259,1.702021,0.1103345,4.047125
19.71424592,5.091259,1.702021,0.1103345,4.04743
19.7149126,5.091259,1.702021,0.1104871,4.04743
19.71557927,5.091564,1.702173,0.1104871,4.04743
19.71624595,5.091259,1.702173,0.1104871,4.04743
19.71691262,5.091259,1.702173,0.1103345,4.04743
19.7175793,5.091259,1.702021,0.1103345,4.04743
19.71824597,5.091259,1.702021,0.1101819,4.04743
19.71891265,5.091259,1.702021,0.1101819,4.04743
19.71957932,5.091259,1.702021,0.1101819,4.04743
19.720246,5.091259,1.702021,0.1101819,4.04743
19.72091267,5.091259,1.702173,0.1103345,4.04743
19.72157935,5.091259,1.702326,0.1104871,4.047735
19.72224602,5.091564,1.702478,0.1104871,4.047735
19.7229127,5.091564,1.702631,0.1106397,4.04804
19.72357937,5.091564,1.702631,0.1106397,4.04804
19.72424605,5.091869,1.702783,0.1107923,4.04804
19.72491272,5.091869,1.702936,0.1107923,4.048346
19.7255794,5.091869,1.703089,0.1109449,4.048346
19.72624607,5.092174,1.703089,0.1110975,4.048346
19.72691275,5.092174,1.703241,0.1112501,4.048651
19.72757942,5.09248,1.703394,0.1112501,4.048651
19.7282461,5.09248,1.703394,0.1114028,4.048651
19.72891277,5.09248,1.703547,0.1115554,4.048956
19.72957945,5.092785,1.703699,0.1115554,4.048956
19.73024612,5.092785,1.703852,0.111708,4.049261
19.7309128,5.092785,1.703852,0.111708,4.049261
19.73157947,5.092785,1.703852,0.111708,4.049261
19.73224615,5.092785,1.703852,0.111708,4.049261
19.73291282,5.092785,1.703852,0.111708,4.049261
19.7335795,5.09309,1.703852,0.111708,4.049261
19.73424617,5.092785,1.703852,0.111708,4.049261
19.73491285,5.092785,1.703852,0.111708,4.049261
19.73557952,5.092785,1.703852,0.111708,4.049261
19.7362462,5.092785,1.703852,0.111708,4.049567
19.73691287,5.09309,1.704004,0.1118606,4.049567
19.73757955,5.09309,1.704004,0.1118606,4.049872
19.73824622,5.09309,1.704004,0.1118606,4.049872
19.73891289,5.09309,1.704157,0.1118606,4.049872
19.73957957,5.09309,1.704157,0.1118606,4.050177
19.74024624,5.09309,1.704157,0.1118606,4.050177
19.74091292,5.09309,1.704157,0.1118606,4.050177
19.74157959,5.09309,1.704157,0.1118606,4.050177
19.74224627,5.09309,1.704157,0.1118606,4.050482
19.74291294,5.09309,1.704157,0.1118606,4.050482
19.74357962,5.09309,1.704157,0.111708,4.050482
19.74424629,5.092785,1.704157,0.111708,4.050482
19.74491297,5.092785,1.704157,0.111708,4.050482
19.74557964,5.092785,1.704004,0.1115554,4.050482
19.74624632,5.09248,1.704004,0.1114028,4.050482
19.74691299,5.09248,1.703852,0.1114028,4.050482
19.74757967,5.092174,1.703852,0.1112501,4.050482
19.74824634,5.092174,1.703699,0.1110975,4.050482
19.74891302,5.091869,1.703547,0.1109449,4.050482
