Zeit,Kanal A,Kanal B,Kanal C,Kanal D
16.24953605,14.32731,14.33891,0.1849591,0.08713832
16.25020273,14.31327,14.32487,0.1837382,0.08729093
16.2508694,14.28275,14.28885,0.1816018,0.08515444
16.25153608,14.24551,14.24185,0.1750397,0.07630326
16.25220275,14.19729,14.19485,0.1664937,0.06668904
16.25286943,14.17715,14.17715,0.1533695,0.05539617
16.2535361,14.18569,14.18569,0.1591686,0.06104261
16.25420278,14.22964,14.22903,0.191979,0.09400561
16.25486945,14.26444,14.26383,0.1971676,0.1007203
16.25553613,14.28092,14.27787,0.1903003,0.09339519
16.2562028,14.30045,14.29618,0.1858747,0.08698571
16.25686948,14.30228,14.31083,0.172598,0.0749298
16.25753615,14.28519,14.30045,0.1584056,0.06012697
16.25820283,14.28214,14.28702,0.15398,0.05585399
16.2588695,14.30228,14.30228,0.1481809,0.0514284
16.25953618,14.27237,14.27726,0.1382615,0.04150897
16.26020285,14.22842,14.24612,0.1457392,0.04822366
16.26086953,14.2272,14.24796,0.1793127,0.08286534
16.2615362,14.25223,14.26627,0.1954889,0.09980466
16.26220288,14.26383,14.26749,0.200525,0.1048407
16.26286955,14.29618,14.28336,0.1974728,0.1017886
16.26353623,14.29801,14.28885,0.1910634,0.09537907
16.2642029,14.2742,14.27542,0.183433,0.08774875
16.26486958,14.24185,14.23758,0.1762605,0.08118667
16.26553625,14.23269,14.23208,0.1568795,0.06256867
16.26620293,14.2211,14.22903,0.1410084,0.04562935
16.2668696,14.21194,14.21988,0.1382615,0.04227201
16.26753628,14.22903,14.22903,0.1484861,0.0538701
16.26820295,14.2449,14.23575,0.1638994,0.07187767
16.26886963,14.28824,14.28397,0.1832804,0.09110609
16.2695363,14.29191,14.30167,0.1883164,0.09629472
16.27020298,14.28519,14.29252,0.1831278,0.09202173
16.27086965,14.28702,14.2913,0.1790074,0.08622268
16.27153633,14.2858,14.28397,0.1759553,0.08088145
16.272203,14.27115,14.27237,0.1678672,0.07218288
16.27286968,14.25528,14.2504,0.149707,0.05448053
16.27353635,14.23392,14.23086,0.1465023,0.05341228
16.27420303,14.25223,14.24918,0.1732084,0.08256012
16.2748697,14.25711,14.2504,0.1866378,0.09675253
16.27553638,14.26871,14.26627,0.1896899,0.09980466
16.27620305,14.29252,14.29435,0.1942681,0.1036198
16.27686973,14.29435,14.29801,0.1896899,0.09812599
16.2775364,14.28519,14.28092,0.1707667,0.08011842
16.27820308,14.26505,14.25955,0.1571847,0.06699426
16.27886975,14.28824,14.28153,0.1519961,0.06180564
16.27953643,14.26444,14.26627,0.1420767,0.05127579
16.2802031,14.21011,14.22781,0.1309364,0.03921987
16.28086978,14.19973,14.21988,0.1320046,0.04120376
16.28153645,14.22903,14.24246,0.1588634,0.06867293
16.28220313,14.26749,14.27603,0.1849591,0.09568429
16.2828698,14.28824,14.29618,0.1870956,0.09873642
16.28353648,14.29435,14.30961,0.1835856,0.09431083
16.28420315,14.29618,14.31022,0.1814491,0.09095348
16.28486983,14.27542,14.28214,0.1796179,0.08866438
16.2855365,14.28031,14.27909,0.1692406,0.08088145
16.28620318,14.26505,14.27115,0.1559639,0.06867293
16.28686985,14.23697,14.24612,0.131852,0.0445611
16.28753653,14.22049,14.23086,0.1085032,0.0210597
16.2882032,14.20156,14.22293,0.1259004,0.03860945
16.28886988,14.28336,14.29984,0.1533695,0.06607862
16.28953655,14.31022,14.31693,0.1736662,0.08591747
16.29020323,14.31693,14.31571,0.1809913,0.09247955
16.2908699,14.31815,14.32182,0.1812965,0.09354779
16.29153658,14.2974,14.29984,0.1794653,0.09247955
16.29220325,14.2858,14.2858,0.1742766,0.0866805
16.29286993,14.26322,14.26016,0.1581004,0.0700464
16.2935366,14.23453,14.22537,0.140398,0.05417531
16.29420328,14.20034,14.19118,0.1345989,0.04791845
16.29486995,14.18752,14.18447,0.1449762,0.05768526
16.29553663,14.23941,14.2388,0.1716823,0.08469662
16.2962033,14.29252,14.29252,0.1855695,0.09858381
16.29686998,14.30961,14.31205,0.1803809,0.09339519
16.29753665,14.27359,14.28275,0.1675619,0.08042364
16.29820333,14.26138,14.27542,0.154743,0.06745208
16.29887,14.31449,14.33219,0.1523013,0.06501038
16.29953668,14.30656,14.31815,0.1617629,0.07523501
16.30020335,14.28702,14.29191,0.1577951,0.07157245
16.30087003,14.24002,14.24857,0.1451288,0.05676962
16.3015367,14.19302,14.20217,0.1345989,0.04669759
16.30220338,14.1979,14.20034,0.1390245,0.05173361
16.30287005,14.24734,14.24796,0.1660359,0.07905018
16.30353673,14.28092,14.28336,0.1846539,0.09766817
16.3042034,14.2913,14.29984,0.1896899,0.1027042
16.30487008,14.2974,14.3035,0.1886217,0.1014833
16.30553675,14.31327,14.30656,0.1825174,0.09415822
16.30620343,14.30595,14.29435,0.1747345,0.08378097
16.3068701,14.28397,14.27726,0.1605421,0.06913075
16.30753678,14.22354,14.22964,0.1358198,0.04471371
16.30820345,14.20889,14.21988,0.1019412,0.01327677
16.30887013,14.28153,14.29068,0.09293737,0.00412038
16.3095368,14.29923,14.30167,0.1584056,0.06745208
16.31020348,14.3035,14.30289,0.1823648,0.09308998
16.31087015,14.30778,14.30717,0.1806861,0.09400561
16.31153683,14.30045,14.30289,0.1796179,0.09171651
16.3122035,14.28397,14.29252,0.178397,0.09080088
16.31287018,14.29007,14.29862,0.1767184,0.0889696
16.31353685,14.30106,14.30289,0.1729032,0.08347577
16.31420353,14.27237,14.27481,0.1634416,0.0727933
16.3148702,14.22964,14.23819,0.1519961,0.06027957
16.31553688,14.21988,14.22598,0.1506226,0.06058479
16.31620355,14.25833,14.25406,0.1756501,0.08729093
16.31687023,14.2681,14.2681,0.1750397,0.08576486
16.3175369,14.26871,14.27481,0.1678672,0.07782932
16.31820358,14.29496,14.2974,0.1678672,0.07782932
16.31887025,14.35417,14.35173,0.1735136,0.08286534
16.31953693,14.34074,14.33647,0.1751923,0.08378097
16.3202036,14.30289,14.30411,0.1710719,0.07981321
16.32087028,14.26322,14.25955,0.159779,0.06745208
16.32153695,14.22415,14.22354,0.1466549,0.05356489
16.32220363,14.20034,14.204,0.140398,0.04730802
16.3228703,14.22659,14.2272,0.1440606,0.04974972
16.32353698,14.26505,14.27481,0.1738188,0.0772189
16.32420365,14.28946,14.29435,0.1922842,0.09537907
16.32487033,14.30411,14.309,0.1945733,0.09736296
16.325537,14.29496,14.30778,0.1867904,0.09034306
16.32620368,14.2913,14.29862,0.1808387,0.08454401
16.32687035,14.28092,14.28763,0.1758027,0.0772189
16.32753703,14.25162,14.2565,0.1574899,0.05768526
16.3282037,14.23269,14.2388,0.1370406,0.03921987
16.32887038,14.27176,14.27909,0.1431449,0.04486632
16.32953705,14.27359,14.28641,0.1739714,0.07477719
16.33020373,14.27603,14.28092,0.1857221,0.08484922
16.3308704,14.29374,14.29374,0.1896899,0.08835918
16.33153708,14.30289,14.30534,0.1979306,0.09644732
16.33220375,14.309,14.31266,0.2009828,0.09949945
16.33287043,14.31693,14.31571,0.192742,0.09186912
16.3335371,14.28824,14.29435,0.1797705,0.08042364
16.33420378,14.2626,14.27115,0.1706141,0.07050421
16.33487045,14.22354,14.22842,0.163289,0.05997436
16.33553713,14.18935,14.1979,0.1492492,0.0445611
16.3362038,14.20767,14.21926,0.1588634,0.05432792
16.33687048,14.24429,14.2565,0.1924368,0.08790135
16.33753715,14.2504,14.26444,0.1951837,0.09080088
16.33820383,14.29191,14.30534,0.1831278,0.07935539
16.3388705,14.38225,14.38591,0.1811439,0.07828714
16.33953718,14.3383,14.34867,0.1851117,0.08072884
16.34020385,14.2913,14.29862,0.1846539,0.07874496
16.34087053,14.27664,14.2858,0.1811439,0.07554023
16.3415372,14.24673,14.26077,0.1747345,0.0679099
16.34220388,14.21316,14.22842,0.1635942,0.05600659
16.34287055,14.20095,14.21072,0.1567269,0.04929191
16.34353723,14.21438,14.2272,0.1732084,0.06577341
16.3442039,14.25589,14.26077,0.1982359,0.09034306
16.34487058,14.26749,14.26749,0.2080027,0.0984312
16.34553725,14.29068,14.29313,0.2076975,0.09675253
16.34620393,14.30656,14.31022,0.2087657,0.09568429
16.3468706,14.29374,14.29007,0.2038823,0.08912221
16.34753728,14.28275,14.28275,0.1931998,0.08011842
16.34820395,14.61055,14.62764,0.3294775,0.2208216
16.34887063,15.20571,15.2344,0.5634233,0.4588878
16.3495373,14.60627,14.61421,0.3157429,0.205561
16.35020398,14.2272,14.22049,0.1634416,0.04959712
16.35087065,14.24796,14.24551,0.1820596,0.06592602
16.35153733,14.26993,14.2742,0.2084605,0.09095348
16.352204,14.28031,14.29068,0.215633,0.09904163
16.35287068,14.29252,14.29374,0.2112074,0.09400561
16.35353735,14.28824,14.29191,0.2046453,0.08469662
16.35420403,14.29007,14.29496,0.2072397,0.0865279
16.3548707,14.27603,14.28519,0.2057136,0.08362837
16.35553738,14.26627,14.28031,0.1892321,0.06836772
16.35620405,14.23147,14.25467,0.1747345,0.05402271
16.35687073,14.21438,14.24124,0.1732084,0.05280185
16.3575374,14.22903,14.24612,0.1913686,0.070199
16.35820408,14.20645,14.21804,0.191216,0.06928336
16.35887075,14.21255,14.22415,0.1896899,0.06714687
16.35953743,14.27359,14.28519,0.2072397,0.08378097
16.3602041,14.31449,14.32609,0.2159382,0.09293737
16.36087077,14.30534,14.31632,0.2115126,0.08744353
16.36153745,14.28336,14.29496,0.2072397,0.08256012
16.36220412,14.2742,14.2858,0.2076975,0.08240752
16.3628708,14.24918,14.26077,0.2009828,0.07340373
16.36353747,14.22171,14.23086,0.1799231,0.05005494
16.36420415,14.20461,14.21255,0.181907,0.05188622
16.36487082,14.20645,14.22232,0.2102918,0.08210231
16.3655375,14.26749,14.28153,0.2238738,0.09751557
16.36620417,14.30045,14.30656,0.2200586,0.09629472
16.36687085,14.30595,14.30228,0.2130387,0.08835918
16.36753752,14.27909,14.28153,0.2037297,0.07676108
16.3682042,14.23208,14.24979,0.192742,0.06439995
